"Status","Job:Number","Incoming Shipment:Name","Purchase Order:Seller","Purchase Order:Carrier","Purchase Order:Container#","Purchase Order:Bill of Lading","Purchase Order:Harvest date","Purchase Order:Departure Date","Purchase Order:Arrival Date","Part Number","Item Definition:Categories","Pieces","Purchase Order:Customer","Sales Order:Buyer","Purchase Order:Shipping Date","Cargo Release:Purchase Order","Incoming Shipment:x dock date","Incoming Shipment:Terminal","Purchase Order:Port of Arrival","Purchase Order:ISF","Purchase Order:ramass_au_port_par","Purchase Order:transporteur_local","Purchase Order:US Customs","Purchase Order:Canadian Customs","Purchase Order:instructions_livraison_envoyes","Purchase Order:PARS number","Purchase Order:Examination","Purchase Order:Remark","Purchase Order:Temperature","Purchase Order:Ventilation","Purchase Order:Pallets","Purchase Order:Number","Incoming Shipment:Container Number","Incoming Shipment:Master Waybill","Sales Order:Billing Client","Warehouse Receipt Date","Departure Date","Arrival Date","Description","Synced to Logistico","Incoming Shipment:Waybill Number","Package","Length (in)","Height (in)","Width (in)","Weight (lb)","Volume (ft³)","Pickup Order:Number","Location Code","Location Description","Container","Piece Weight (lb)","Piece Volume (ft³)","Warehouse Provider","Model","Serial","Invoice Number","Purchase Order Number","Lot Number","Warehouse Receipt","Pickup Order","Cargo Release","Waybill (out)","Master Waybill (out)","Waybill (in)","Master Waybill (in)","Shipper","Consignee","WHR Shipper","WHR Consignee","WHR Supplier","Supplier","Issued By","Destination Agent","WHR Destination Agent","Inland Carrier","Carrier (out)","Carrier (in)","Released to","Booking #","Notify Party     ","Place of Delivery","Entry Date","Out Date","Dangerous","Schedule B Code","Schedule B Description","Include EEI","License Type","Export Code","Notes","Quantity","Unitary Value","Value","Unit","Attachments","Item ID","VIN","Tracking Number","First External Tracking Number","Pallet ID","Modes of Transportation","Origin Port","Destination Port","Secondary Description","Dimensions","Entry Number","G.O. Number","C.F.S. Number","Customs Entry Date","Contained Pieces","Arrival Date (Incoming)","Cargo Release P.O.","Volume weight (Vlb)","Chargeable Weight (lb)","Ventilation Setup","Temperature Setup","Generator Setup","Job Number","Sales Order Number","In Task","In Pallet","Previous Location","Release Order","Is Overstock","Unidentified","Container Number","Contained Descriptions","Contained Part Numbers","Vehicle Year","Vehicle Make","Vehicle Model","Vehicle Trim","Vehicle Class","Vehicle Type","Vehicle Manufacturer","Vehicle Body Type","Vehicle Country","Vehicle Engine Type","Vehicle Title Number","Vehicle Title State","Contained Item","Commodity Type","HTS","Manufacturer","Country","Is Cancelled","PO Line","SO Line","Expiration Date","Expired","On Hold","Hold Reason","Tracking #s","Requested Date","Promised Date","Lead Time","Pickup Date","Delivery Date","Imported Warehouse Receipt Number","Imported Pickup Order Number","Waybill Notes","NCM Code","Seal Number 1","Seal Number 2","Ship By","ETA Original ","Last event","Vessel arrived at Final POD","Vessel arrived at Final POD Date","Container Discharge at Final POD","Container Discharge at Final POD Date","Container Departure from Final POD","Container Departure from Final POD Date","Container Delivery to Consignee","Container Delivery to Consignee Date","Container Empty Return Depot","Container Empty Return Depot Date","Incoming Shipment:Notify Party     "
"On Hand","2208","2208","ASOGUABO","Sealand","MNBU0275845","914316610","01/06/2022","06/06/2022","20/06/2022","001ECELG","Organic","384","CHI/GAMB","Chiovitti Banana Co., Ltd","27/06/2022",,,,"Philadelphia","Yes",,,"Yes","Yes",,,,,"13.50","25.00","Americano","2208","MNBU0275845","914316610","Chiovitti Banana Co., Ltd","06/22/2022","06/06/2022","06/20/2022","Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade)","No","914316610","Caja con tapa organica (morado y verde)","0.00","0.00","0.00","0.00","0.00",,"PA PORT","Philadelphia Port","No","0.00","0.00","Equifruit, Inc.",,,,"2208",,"2208",,,,,"914316610","914316610","EL GUABO","Equifruit, Inc.","EL GUABO","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Chiovitti Banana Co., Ltd","Toronto","06/22/2022",,"No",,,"No",,,,"384.00","17.14","6,580.05",,"No","3",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade con banda","0.00x0.00x0.00in",,,,,"0","06/20/2022",,"0.00","0.00",,,"No","2208","2208C","No","No","PA PORT","6","No","No",,,,,,,,,,,,,,,,"No",,,"ASOGUABO",,"No","1","1",,"No","No",,,,,"28",,,"2208",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","2208","2208","ASOGUABO","Sealand","MNBU0275845","914316610","01/06/2022","06/06/2022","20/06/2022","004ECELG","Conventional","192","CHI/GAMB","Chiovitti Banana Co., Ltd","27/06/2022",,,,"Philadelphia","Yes",,,"Yes","Yes",,,,,"13.50","25.00","Americano","2208","MNBU0275845","914316610","Chiovitti Banana Co., Ltd","06/22/2022","06/06/2022","06/20/2022","Banane Cavendish Equitable Certifiée par Fairtrade (Conventional & Fairtrade)","No","914316610","Caja con tapa organica (morado y verde)","0.00","0.00","0.00","0.00","0.00",,"PA PORT","Philadelphia Port","No","0.00","0.00","Equifruit, Inc.",,,,"2208",,"2208",,,,,"914316610","914316610","EL GUABO","Equifruit, Inc.","EL GUABO","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Chiovitti Banana Co., Ltd","Toronto","06/22/2022",,"No",,,"No",,,,"192.00","13.69","2,627.59",,"No","4",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Convencional Fairtrade con etiqueta","0.00x0.00x0.00in",,,,,"0","06/20/2022",,"0.00","0.00",,,"No","2208","2208C","No","No","PA PORT","7","No","No",,,,,,,,,,,,,,,,"No",,,"ASOGUABO",,"No","2","2",,"No","No",,,,,"28",,,"2208",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","2208","2208","ASOGUABO","Sealand","MNBU0275845","914316610","01/06/2022","06/06/2022","20/06/2022","001ECELG","Organic","384","CHI/GAMB","GO FRESH","27/06/2022",,,,"Philadelphia","Yes",,,"Yes","Yes",,,,,"13.50","25.00","Americano","2208","MNBU0275845","914316610","GO FRESH","06/22/2022","06/06/2022","06/20/2022","Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade)","No","914316610","Caja con tapa organica (morado y verde)","0.00","0.00","0.00","0.00","0.00",,"PA PORT","Philadelphia Port","No","0.00","0.00","Equifruit, Inc.",,,,"2208",,"2208",,,,,"914316610","914316610","EL GUABO","Equifruit, Inc.","EL GUABO","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Chiovitti Banana Co., Ltd","Toronto","06/22/2022",,"No",,,"No",,,,"384.00","17.14","6,580.05",,"No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade con banda","0.00x0.00x0.00in",,,,,"0","06/20/2022",,"0.00","0.00",,,"No","2208","2208G","No","No","PA PORT","5","No","No",,,,,,,,,,,,,,,,"No",,,"ASOGUABO",,"No","1","1",,"No","No",,,,,"28",,,"2208",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","2207","2207","ASOGUABO","Sealand","MNBU3181415","SEAU914324290","02/06/2022","06/06/2022","20/06/2022","001ECELG","Organic","942","WBY","Sobeys","25/06/2022",,,,"Philadelphia","Yes",,,"Yes","Yes",,"21G0PARS214995",,,"13.50","25.00","Chep","2207","MNBU3181415","SEAU914324290","Sobeys BCH","06/22/2022","06/06/2022","06/20/2022","Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade)","No","SEAU914324290","Caja con tapa organica (morado y verde)","0.00","0.00","0.00","0.00","0.00",,"PA PORT","Philadelphia Port","No","0.00","0.00","Equifruit, Inc.",,,,"2207",,"2207",,,,,"SEAU914324290","SEAU914324290","EL GUABO","Equifruit, Inc.","EL GUABO","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Sobeys","Toronto","06/22/2022",,"No",,,"No",,,,"942.00","17.14","16,141.67",,"No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade con banda","0.00x0.00x0.00in",,,,,"0","06/20/2022",,"0.00","0.00",,,"No","2207","2207","No","Yes","PA PORT","1","No","No","MNBU3181415",,,,,,,,,,,,,,,"Yes",,,"ASOGUABO",,"No","1","1",,"No","No",,,,,"28",,,"2207",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Sobeys"
"On Hand","2206","2206","APPBOSA","Sealand","MNBU3665913","914317601","30/05/2022","04/06/2022","20/06/2022","007PEAPP",,"900","COSTCO","Costco Vaughan Wet","27/06/2022",,,,"Philadelphia","Yes",,,"Yes","Yes",,"21G0PARS213005",,,"13.50","25.00","Chep","2206","MNBU3665913","914317601","Costco Vaughan Wet","06/22/2022","06/04/2022","06/20/2022","Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade","No","914317601",,"0.00","0.00","0.00","0.00","0.00",,"PA PORT","Philadelphia Port","No","0.00","0.00","Equifruit, Inc.",,,,"2206",,"2206",,,,,"914317601","914317601","APPBOSA","Equifruit, Inc.","APPBOSA","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Costco Vaughan Wet","Toronto","06/22/2022",,"No",,,"No",,,,"900.00","17.32","15,583.59",,"No","2",,,,,"Vessel, Containerized","Paita","Philadelphia","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","0.00x0.00x0.00in",,,,,"0","06/20/2022",,"0.00","0.00",,,"No","2206","2206","No","Yes","PA PORT","1","No","No","MNBU3665913",,,,,,,,,,,,,,,"Yes",,,"APPBOSA",,"No","1","1",,"No","No",,,,,"28",,,"2206",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Costco Vaughan Wet"
"On Hand","2204","2204","APPBOSA","Sealand","MMAU1211960","914317597","30/05/2022","04/06/2022","20/06/2022","007PEAPP",,"900","COSTCO","Costco Vaughan Wet","26/06/2022",,,,"Philadelphia","Yes",,,"Yes","Yes",,,,,"13.50","25.00","Chep","2204","MMAU1211960","914317597","Costco Vaughan Wet","06/22/2022","06/04/2022","06/20/2022","Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade","No","914317597",,"0.00","0.00","0.00","0.00","0.00",,"PA PORT","Philadelphia Port","No","0.00","0.00","Equifruit, Inc.",,,,"2204",,"2204",,,,,"914317597","914317597","APPBOSA","Equifruit, Inc.","APPBOSA","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Costco Vaughan Wet","Toronto","06/22/2022",,"No",,,"No",,,,"900.00","17.32","15,583.59",,"No","2",,,,,"Vessel, Containerized","Paita","Philadelphia","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","0.00x0.00x0.00in",,,,,"0","06/20/2022",,"0.00","0.00",,,"No","2204","2204","No","Yes","PA PORT","1","No","No","MMAU1211960",,,,,,,,,,,,,,,"Yes",,,"APPBOSA",,"No","1","1",,"No","No",,,,,"28",,,"2204",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Costco Vaughan Wet"
"On Hand","2203","2203","APPBOSA","Sealand","MMAU1241310","914325297","30/05/2022","04/06/2022","20/06/2022","001PEAPP","Organic","960","COLA","Courchesne Larose","27/06/2022",,,,"Philadelphia","Yes",,,"Yes","Yes",,"4169PARS327784",,,"13.50","25.00","Chep","2203","MMAU1241310","914325297","Courchesne Larose","06/22/2022","06/04/2022","06/20/2022","Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade)","No","914325297","Caja con tapa organica (morado y verde)","0.00","0.00","0.00","0.00","0.00",,"PA PORT","Philadelphia Port","No","0.00","0.00","Equifruit, Inc.",,,,"2203",,"2203",,,,,"914325297","914325297","APPBOSA","Equifruit, Inc.","APPBOSA","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Courchesne Larose","Montreal","06/22/2022",,"No",,,"No",,,,"960.00","17.19","16,499.37",,"No","2",,,,,"Vessel, Containerized","Paita","Philadelphia","Banano Cavendish Organico Fairtrade con banda","0.00x0.00x0.00in",,,,,"0","06/20/2022",,"0.00","0.00",,,"No","2203","2203","No","Yes","PA PORT","1","No","No","MMAU1241310",,,,,,,,,,,,,,,"Yes",,,"APPBOSA",,"No","1","1",,"No","No",,,,,"28",,,"2203",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Courchesne Larose"
"On Hand","2205","2205","ASOGUABO","Sealand","MWMU6447795","914316602","02/06/2022","06/06/2022","20/06/2022","001ECELG","Organic","960","BCH","Sobeys","23/06/2022",,,,"Philadelphia","Yes",,,"Yes","Yes",,,,,"13.50","25.00","Chep","2205","MWMU6447795","914316602","Sobeys BCH","06/22/2022","06/06/2022","06/20/2022","Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade)","No","914316602","Caja con tapa organica (morado y verde)","0.00","0.00","0.00","0.00","0.00",,"PA PORT","Philadelphia Port","No","0.00","0.00","Equifruit, Inc.",,,,"2205",,"2205",,,,,"914316602","914316602","EL GUABO","Equifruit, Inc.","EL GUABO","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Sobeys","Montreal","06/22/2022",,"No",,,"No",,,,"960.00","17.14","16,450.11",,"No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade con banda","0.00x0.00x0.00in",,,,,"0","06/20/2022",,"0.00","0.00",,,"No","2205","2205","No","Yes","PA PORT","1","No","No","MWMU6447795",,,,,,,,,,,,,,,"Yes",,,"ASOGUABO",,"No","1","1",,"No","No",,,,,"28",,,"2205",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Sobeys"
"On Hand","2199","2199","Coliman Pacific Corporation","Loadex",,,"15/06/2022","18/06/2022","24/06/2022","004MXCOL","Conventional","480","Chiovitti","Chiovitti Banana Co., Ltd","24/06/2022",,,,"Toronto","<none>",,,"<none>","Yes",,,,,"13.50","25.00","americano","2199",,,"Chiovitti Banana Co., Ltd","06/22/2022","06/20/2022","06/24/2022","Banane Cavendish Equitable Certifiée par Fairtrade (Conventional & Fairtrade)","No",,"Caja con tapa organica (morado y verde)","0.00","0.00","0.00","0.00","0.00",,"IN TRUCK","in truck","No","0.00","0.00","Equifruit, Inc.",,,,"2199",,"2199",,,,,,,"Coliman Pacific Corporation","Equifruit, Inc.","Coliman Pacific Corporation","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,"Loadex",,,"Chiovitti Banana Co., Ltd",,"06/22/2022",,"No",,,"No",,,,"480.00","17.59","8,444.22",,"No","2",,,,,"Truck, Containerized","Pharr","Toronto","Banano Cavendish Convencional Fairtrade con etiqueta","0.00x0.00x0.00in",,,,,"0","06/24/2022",,"0.00","0.00",,,"No","2199","2199","No","Yes","IN TRUCK","2","No","No",,,,,,,,,,,,,,,,"Yes",,,"Coliman Pacific Corporation",,"No","2","2",,"No","No",,,,,"36",,,"2199",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","2199","2199","Coliman Pacific Corporation","Loadex",,,"15/06/2022","18/06/2022","24/06/2022","001MXCOL","Organic","480","Chiovitti","Chiovitti Banana Co., Ltd","24/06/2022",,,,"Toronto","<none>",,,"<none>","Yes",,,,,"13.50","25.00","americano","2199",,,"Chiovitti Banana Co., Ltd","06/22/2022","06/20/2022","06/24/2022","Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade)","No",,"Caja con tapa organica (morado y verde)","0.00","0.00","0.00","0.00","0.00",,"IN TRUCK","in truck","No","0.00","0.00","Equifruit, Inc.",,,,"2199",,"2199",,,,,,,"Coliman Pacific Corporation","Equifruit, Inc.","Coliman Pacific Corporation","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,"Loadex",,,"Chiovitti Banana Co., Ltd",,"06/22/2022",,"No",,,"No",,,,"480.00","21.14","10,145.43",,"No","3",,,,,"Truck, Containerized","Pharr","Toronto","Banano Cavendish Organico Fairtrade con banda","0.00x0.00x0.00in",,,,,"0","06/24/2022",,"0.00","0.00",,,"No","2199","2199","No","Yes","IN TRUCK","1","No","No",,,,,,,,,,,,,,,,"Yes",,,"Coliman Pacific Corporation",,"No","1","1",,"No","No",,,,,"36",,,"2199",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","2159","2159","COQUIMBA","Sealand","MNBU4200401","218276525",,"20/05/2022","30/05/2022","004NICOQ","Conventional","960","CHIOVITTI","Chiovitti Banana Co., Ltd","02/06/2022",,,,"Philadelphia","Yes",,,"Yes","Yes",,,,,"13.50","25.00","americano","2159","MNBU4200401 ","218276525","Chiovitti Banana Co., Ltd","05/30/2022","05/18/2022","05/31/2022","Banane Cavendish Equitable Certifiée par Fairtrade (Conventional & Fairtrade)","No","218276525","Case","0.00","0.00","0.00","38,400.00","0.00",,"PA PORT","Philadelphia Port","No","40.00","0.00","Equifruit, Inc.",,,,"2159",,"2159",,,,,"218276525","218276525","COQUIMBA","Equifruit, Inc.","COQUIMBA","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Chiovitti Banana Co., Ltd","Toronto","05/30/2022",,"No",,,"No",,,,"960.00","12.72","12,209.79",,"No","2",,,,,"Vessel, Containerized","Chinandega","Philadelphia","Banano Cavendish Convencional Fairtrade con etiqueta","0.00x0.00x0.00in",,,,,"0","05/31/2022",,"0.00","38,400.00",,,"No","2159","2159","No","Yes","PA PORT","1","No","No","MNBU4200401 ",,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"COQUIMBA",,"No","1","1",,"No","No",,,,,"26",,,"2159",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","2157","2157","ASOGUABO","Network","SZLU9508844","NQSH22001DP21104",,"15/05/2022","28/05/2022","001ECELG","Organic","480","WBY/CHI","Sobeys","02/06/2022",,,,"Philadelphia","Yes",,,"Yes","Yes",,,,,"13.50","25.00","americano","2157","SZLU9508844","NQSH22001DP21104","Sobeys BCH","05/21/2022","05/15/2022","05/28/2022","Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade)","No","NQSH22001DP21104","Case","0.00","0.00","0.00","0.00","0.00",,"PA PORT","Philadelphia Port","No","0.00","0.00","Equifruit, Inc.",,,,"2157",,"2157",,,,,"NQSH22001DP21104","NQSH22001DP21104","EL GUABO","Equifruit, Inc.","EL GUABO","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Chiovitti Banana Co., Ltd","Toronto","05/21/2022",,"No",,,"No",,,,"480.00","17.16","8,238.52",,"No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade con banda","0.00x0.00x0.00in",,,,,"0","05/28/2022",,"0.00","0.00",,,"No","2157","2157W","No","Yes","PA PORT","1","No","No","SZLU9508844",,,,,,,,,,,,,,,"Yes",,,"ASOGUABO",,"No","1","3",,"No","No",,,,,"17",,,"2157",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","2157","2157","ASOGUABO","Network","SZLU9508844","NQSH22001DP21104",,"15/05/2022","28/05/2022","004ECELG","Conventional","480","WBY/CHI","Chiovitti Banana Co., Ltd","02/06/2022",,,,"Philadelphia","Yes",,,"Yes","Yes",,,,,"13.50","25.00","americano","2157","SZLU9508844","NQSH22001DP21104","Chiovitti Banana Co., Ltd","05/21/2022","05/15/2022","05/28/2022","Banane Cavendish Equitable Certifiée par Fairtrade (Conventional & Fairtrade)","No","NQSH22001DP21104","Case","0.00","0.00","0.00","0.00","0.00",,"PA PORT","Philadelphia Port","No","0.00","0.00","Equifruit, Inc.",,,,"2157",,"2157",,,,,"NQSH22001DP21104","NQSH22001DP21104","EL GUABO","Equifruit, Inc.","EL GUABO","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Chiovitti Banana Co., Ltd","Toronto","05/21/2022",,"No",,,"No",,,,"480.00","13.71","6,579.72",,"No","3",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Convencional Fairtrade con etiqueta","0.00x0.00x0.00in",,,,,"0","05/28/2022",,"0.00","0.00",,,"No","2157","2157C","No","Yes","PA PORT","1","No","No","SZLU9508844",,,,,,,,,,,,,,,"Yes",,,"ASOGUABO",,"No","2","1",,"No","No",,,,,"17",,,"2157",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","2131","2131","ASOGUABO","Sealand","SUDU6173050","914203129",,"25/04/2022","09/05/2022","004ECELG","Conventional","192","CHI/GAMB","Chiovitti Banana Co., Ltd","14/05/2022",,,,"Philadelphia","Yes",,,"Yes","<none>",,"17K8PARS031295",,,"13.90","25.00","americano","2131","SUDU6173050","914203129","Chiovitti Banana Co., Ltd","05/13/2022","04/25/2022","05/09/2022","Banane Cavendish Equitable Certifiée par Fairtrade (Conventional & Fairtrade)","No","914203129","Caja con tapa organica (morado y verde)","0.00","0.00","0.00","0.00","0.00",,"PA PORT","Philadelphia Port","No","0.00","0.00","Equifruit, Inc.",,,,"2131",,"2131",,,,,"914203129","914203129","EL GUABO","Equifruit, Inc.","EL GUABO","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Chiovitti Banana Co., Ltd","Toronto","05/13/2022",,"No",,,"No",,,,"192.00","13.46","2,584.77",,"No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Convencional Fairtrade con etiqueta","0.00x0.00x0.00in",,,,,"0","05/09/2022",,"0.00","0.00",,,"No","2131","2131C","No","No","PA PORT","1","No","No",,,,,,,,,,,,,,,,"No",,,"ASOGUABO",,"No","2","2",,"No","No",,,,,"30",,,"2131",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","2131","2131","ASOGUABO","Sealand","SUDU6173050","914203129",,"25/04/2022","09/05/2022","001ECELG","Organic","384","CHI/GAMB","Chiovitti Banana Co., Ltd","14/05/2022",,,,"Philadelphia","Yes",,,"Yes","<none>",,"17K8PARS031295",,,"13.90","25.00","americano","2131","SUDU6173050","914203129","Chiovitti Banana Co., Ltd","05/13/2022","04/25/2022","05/09/2022","Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade)","No","914203129","Caja con tapa organica (morado y verde)","0.00","0.00","0.00","0.00","0.00",,"PA PORT","Philadelphia Port","No","0.00","0.00","Equifruit, Inc.",,,,"2131",,"2131",,,,,"914203129","914203129","EL GUABO","Equifruit, Inc.","EL GUABO","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Chiovitti Banana Co., Ltd","Toronto","05/13/2022",,"No",,,"No",,,,"384.00","16.86","6,472.82",,"No","3",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade con banda","0.00x0.00x0.00in",,,,,"0","05/09/2022",,"0.00","0.00",,,"No","2131","2131C","No","No","PA PORT","2","No","No",,,,,,,,,,,,,,,,"No",,,"ASOGUABO",,"No","1","1",,"No","No",,,,,"30",,,"2131",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","2106","2106","ASOGUABO","Sealand","MMAU1119679","914149815",,"11/04/2022","25/04/2022","001ECELG","Organic","384","CHI/GAMB","GO FRESH","29/04/2022",,,,"Philadelphia","Yes",,,"<none>","<none>",,"21G0PARS200426",,,"13.90","25.00","americano","2106","MMAU1119679","914149815","GO FRESH","04/28/2022","04/11/2022","04/27/2022","Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade)","No","914149815","Caja con tapa organica (morado y verde)","0.00","0.00","0.00","0.00","0.00",,"PA PORT","Philadelphia Port","No","0.00","0.00","Equifruit, Inc.",,,,"2106",,"2106",,,,,"914149815","914149815","EL GUABO","Equifruit, Inc.","EL GUABO","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Chiovitti Banana Co., Ltd","Toronto","04/28/2022",,"No",,,"No",,,,"384.00","16.66","6,397.41",,"No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade con banda","0.00x0.00x0.00in",,,,,"0","04/27/2022",,"0.00","0.00",,,"No","2106","2106G","No","No","PA PORT","7","No","No",,,,,,,,,,,,,,,,"No",,,"ASOGUABO",,"No","2","1",,"No","No",,,,,"28",,,"2106",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","2106","2106","ASOGUABO","Sealand","MMAU1119679","914149815",,"11/04/2022","25/04/2022","004ECELG","Conventional","96","CHI/GAMB","Chiovitti Banana Co., Ltd","29/04/2022",,,,"Philadelphia","Yes",,,"<none>","<none>",,"21G0PARS200426",,,"13.90","25.00","americano","2106","MMAU1119679","914149815","Chiovitti Banana Co., Ltd","04/28/2022","04/11/2022","04/27/2022","Banane Cavendish Equitable Certifiée par Fairtrade (Conventional & Fairtrade)","No","914149815","Caja con tapa organica (morado y verde)","0.00","0.00","0.00","0.00","0.00",,"PA PORT","Philadelphia Port","No","0.00","0.00","Equifruit, Inc.",,,,"2106",,"2106",,,,,"914149815","914149815","EL GUABO","Equifruit, Inc.","EL GUABO","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Chiovitti Banana Co., Ltd","Toronto","04/28/2022",,"No",,,"No",,,,"96.00","13.31","1,277.33",,"No","3",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Convencional Fairtrade con etiqueta","0.00x0.00x0.00in",,,,,"0","04/27/2022",,"0.00","0.00",,,"No","2106","2106C","No","No","PA PORT","5","No","No",,,,,,,,,,,,,,,,"No",,,"ASOGUABO",,"No","1","3",,"No","No",,,,,"28",,,"2106",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
